[Thu Oct 24 10:16:03.199373 2019] [core:warn] [pid 1] AH00045: child process 16 still did not exit, sending a SIGTERM
[Thu Oct 24 10:16:03.199418 2019] [core:warn] [pid 1] AH00045: child process 17 still did not exit, sending a SIGTERM
[Thu Oct 24 10:16:03.199431 2019] [core:warn] [pid 1] AH00045: child process 18 still did not exit, sending a SIGTERM
[Thu Oct 24 10:16:03.199444 2019] [core:warn] [pid 1] AH00045: child process 19 still did not exit, sending a SIGTERM
[Thu Oct 24 10:16:03.199456 2019] [core:warn] [pid 1] AH00045: child process 20 still did not exit, sending a SIGTERM
[Thu Oct 24 10:16:03.199468 2019] [core:warn] [pid 1] AH00045: child process 21 still did not exit, sending a SIGTERM
[Thu Oct 24 10:16:03.199481 2019] [core:warn] [pid 1] AH00045: child process 22 still did not exit, sending a SIGTERM
[Thu Oct 24 10:16:03.199493 2019] [core:warn] [pid 1] AH00045: child process 23 still did not exit, sending a SIGTERM
[Thu Oct 24 10:16:04.371705 2019] [mpm_prefork:notice] [pid 1] AH00169: caught SIGTERM, shutting down
[Tue Nov 26 03:15:52.545398 2019] [mpm_prefork:notice] [pid 1] AH00163: Apache/2.4.25 (Debian) PHP/7.2.10 OpenSSL/1.0.2l configured -- resuming normal operations
[Tue Nov 26 03:15:52.581389 2019] [core:notice] [pid 1] AH00094: Command line: 'apache2 -D FOREGROUND'
[Tue Dec 03 05:27:57.304809 2019] [mpm_prefork:notice] [pid 1] AH00163: Apache/2.4.25 (Debian) PHP/7.2.10 OpenSSL/1.0.2l configured -- resuming normal operations
[Tue Dec 03 05:27:57.318389 2019] [core:notice] [pid 1] AH00094: Command line: 'apache2 -D FOREGROUND'
[Tue Dec 03 10:15:29.267837 2019] [mpm_prefork:notice] [pid 1] AH00169: caught SIGTERM, shutting down
[Wed Dec 04 01:36:26.209987 2019] [mpm_prefork:notice] [pid 1] AH00163: Apache/2.4.25 (Debian) PHP/7.2.10 OpenSSL/1.0.2l configured -- resuming normal operations
[Wed Dec 04 01:36:26.236204 2019] [core:notice] [pid 1] AH00094: Command line: 'apache2 -D FOREGROUND'
[Wed Dec 04 10:40:25.776475 2019] [core:warn] [pid 1] AH00045: child process 19 still did not exit, sending a SIGTERM
[Wed Dec 04 10:40:26.505250 2019] [core:warn] [pid 1] AH00045: child process 21 still did not exit, sending a SIGTERM
[Wed Dec 04 10:40:26.505280 2019] [core:warn] [pid 1] AH00045: child process 22 still did not exit, sending a SIGTERM
[Wed Dec 04 10:40:26.505290 2019] [core:warn] [pid 1] AH00045: child process 23 still did not exit, sending a SIGTERM
[Wed Dec 04 10:40:26.505299 2019] [core:warn] [pid 1] AH00045: child process 24 still did not exit, sending a SIGTERM
[Wed Dec 04 10:40:26.505309 2019] [core:warn] [pid 1] AH00045: child process 32 still did not exit, sending a SIGTERM
[Wed Dec 04 10:40:26.505317 2019] [core:warn] [pid 1] AH00045: child process 33 still did not exit, sending a SIGTERM
[Wed Dec 04 10:40:26.505326 2019] [core:warn] [pid 1] AH00045: child process 29 still did not exit, sending a SIGTERM
[Wed Dec 04 10:40:26.505335 2019] [core:warn] [pid 1] AH00045: child process 30 still did not exit, sending a SIGTERM
[Wed Dec 04 10:40:26.505344 2019] [core:warn] [pid 1] AH00045: child process 31 still did not exit, sending a SIGTERM
[Wed Dec 04 10:40:27.506411 2019] [core:warn] [pid 1] AH00045: child process 19 still did not exit, sending a SIGTERM
[Wed Dec 04 10:40:27.506451 2019] [core:warn] [pid 1] AH00045: child process 21 still did not exit, sending a SIGTERM
[Wed Dec 04 10:40:27.506461 2019] [core:warn] [pid 1] AH00045: child process 22 still did not exit, sending a SIGTERM
[Wed Dec 04 10:40:27.506469 2019] [core:warn] [pid 1] AH00045: child process 23 still did not exit, sending a SIGTERM
[Wed Dec 04 10:40:27.506478 2019] [core:warn] [pid 1] AH00045: child process 24 still did not exit, sending a SIGTERM
[Wed Dec 04 10:40:27.506487 2019] [core:warn] [pid 1] AH00045: child process 32 still did not exit, sending a SIGTERM
[Wed Dec 04 10:40:27.506497 2019] [core:warn] [pid 1] AH00045: child process 33 still did not exit, sending a SIGTERM
[Wed Dec 04 10:40:27.506506 2019] [core:warn] [pid 1] AH00045: child process 29 still did not exit, sending a SIGTERM
[Wed Dec 04 10:40:27.506515 2019] [core:warn] [pid 1] AH00045: child process 30 still did not exit, sending a SIGTERM
[Wed Dec 04 10:40:27.506523 2019] [core:warn] [pid 1] AH00045: child process 31 still did not exit, sending a SIGTERM
[Wed Dec 04 10:40:29.508658 2019] [core:warn] [pid 1] AH00045: child process 19 still did not exit, sending a SIGTERM
[Wed Dec 04 10:40:29.508700 2019] [core:warn] [pid 1] AH00045: child process 21 still did not exit, sending a SIGTERM
[Wed Dec 04 10:40:29.508710 2019] [core:warn] [pid 1] AH00045: child process 22 still did not exit, sending a SIGTERM
[Wed Dec 04 10:40:29.508719 2019] [core:warn] [pid 1] AH00045: child process 23 still did not exit, sending a SIGTERM
[Wed Dec 04 10:40:29.508727 2019] [core:warn] [pid 1] AH00045: child process 24 still did not exit, sending a SIGTERM
[Wed Dec 04 10:40:29.508736 2019] [core:warn] [pid 1] AH00045: child process 32 still did not exit, sending a SIGTERM
[Wed Dec 04 10:40:29.508745 2019] [core:warn] [pid 1] AH00045: child process 33 still did not exit, sending a SIGTERM
[Wed Dec 04 10:40:29.508755 2019] [core:warn] [pid 1] AH00045: child process 29 still did not exit, sending a SIGTERM
[Wed Dec 04 10:40:29.508763 2019] [core:warn] [pid 1] AH00045: child process 30 still did not exit, sending a SIGTERM
[Wed Dec 04 10:40:29.508772 2019] [core:warn] [pid 1] AH00045: child process 31 still did not exit, sending a SIGTERM
[Wed Dec 04 10:40:31.510912 2019] [core:error] [pid 1] AH00046: child process 19 still did not exit, sending a SIGKILL
[Wed Dec 04 10:40:31.510963 2019] [core:error] [pid 1] AH00046: child process 21 still did not exit, sending a SIGKILL
[Wed Dec 04 10:40:31.510976 2019] [core:error] [pid 1] AH00046: child process 22 still did not exit, sending a SIGKILL
[Wed Dec 04 10:40:31.510990 2019] [core:error] [pid 1] AH00046: child process 23 still did not exit, sending a SIGKILL
[Wed Dec 04 10:40:31.511045 2019] [core:error] [pid 1] AH00046: child process 24 still did not exit, sending a SIGKILL
[Wed Dec 04 10:40:31.511064 2019] [core:error] [pid 1] AH00046: child process 32 still did not exit, sending a SIGKILL
[Wed Dec 04 10:40:31.511079 2019] [core:error] [pid 1] AH00046: child process 33 still did not exit, sending a SIGKILL
[Wed Dec 04 10:40:31.511093 2019] [core:error] [pid 1] AH00046: child process 29 still did not exit, sending a SIGKILL
[Wed Dec 04 10:40:31.511108 2019] [core:error] [pid 1] AH00046: child process 30 still did not exit, sending a SIGKILL
[Wed Dec 04 10:40:31.511122 2019] [core:error] [pid 1] AH00046: child process 31 still did not exit, sending a SIGKILL
[Wed Dec 04 10:40:36.541900 2019] [mpm_prefork:notice] [pid 1] AH00169: caught SIGTERM, shutting down
[Thu Dec 05 01:52:36.124058 2019] [mpm_prefork:notice] [pid 1] AH00163: Apache/2.4.25 (Debian) PHP/7.2.10 OpenSSL/1.0.2l configured -- resuming normal operations
[Thu Dec 05 01:52:36.153395 2019] [core:notice] [pid 1] AH00094: Command line: 'apache2 -D FOREGROUND'
[Thu Dec 05 05:57:56.945556 2019] [mpm_prefork:notice] [pid 1] AH00163: Apache/2.4.25 (Debian) PHP/7.2.10 OpenSSL/1.0.2l configured -- resuming normal operations
[Thu Dec 05 05:57:56.972103 2019] [core:notice] [pid 1] AH00094: Command line: 'apache2 -D FOREGROUND'
[Wed Jan 15 07:37:21.403231 2020] [mpm_prefork:notice] [pid 1] AH00163: Apache/2.4.25 (Debian) PHP/7.2.10 OpenSSL/1.0.2l configured -- resuming normal operations
[Wed Jan 15 07:37:21.443292 2020] [core:notice] [pid 1] AH00094: Command line: 'apache2 -D FOREGROUND'
[Wed Jan 22 03:20:18.110691 2020] [mpm_prefork:notice] [pid 1] AH00163: Apache/2.4.25 (Debian) PHP/7.2.10 OpenSSL/1.0.2l configured -- resuming normal operations
[Wed Jan 22 03:20:18.136320 2020] [core:notice] [pid 1] AH00094: Command line: 'apache2 -D FOREGROUND'
[Wed Jan 22 10:27:50.369857 2020] [mpm_prefork:notice] [pid 1] AH00163: Apache/2.4.25 (Debian) PHP/7.2.10 OpenSSL/1.0.2l configured -- resuming normal operations
[Wed Jan 22 10:27:50.405797 2020] [core:notice] [pid 1] AH00094: Command line: 'apache2 -D FOREGROUND'
[Thu Jan 23 05:21:13.449337 2020] [mpm_prefork:notice] [pid 1] AH00163: Apache/2.4.25 (Debian) PHP/7.2.10 OpenSSL/1.0.2l configured -- resuming normal operations
[Thu Jan 23 05:21:13.472244 2020] [core:notice] [pid 1] AH00094: Command line: 'apache2 -D FOREGROUND'
[Thu Jan 23 06:00:10.779122 2020] [core:warn] [pid 1] AH00045: child process 17 still did not exit, sending a SIGTERM
[Thu Jan 23 06:00:12.078798 2020] [core:warn] [pid 1] AH00045: child process 18 still did not exit, sending a SIGTERM
[Thu Jan 23 06:00:12.078865 2020] [core:warn] [pid 1] AH00045: child process 19 still did not exit, sending a SIGTERM
[Thu Jan 23 06:00:12.078888 2020] [core:warn] [pid 1] AH00045: child process 20 still did not exit, sending a SIGTERM
[Thu Jan 23 06:00:12.078910 2020] [core:warn] [pid 1] AH00045: child process 21 still did not exit, sending a SIGTERM
[Thu Jan 23 06:00:12.078929 2020] [core:warn] [pid 1] AH00045: child process 34 still did not exit, sending a SIGTERM
[Thu Jan 23 06:00:12.078949 2020] [core:warn] [pid 1] AH00045: child process 35 still did not exit, sending a SIGTERM
[Thu Jan 23 06:00:12.078969 2020] [core:warn] [pid 1] AH00045: child process 36 still did not exit, sending a SIGTERM
[Thu Jan 23 06:00:12.078984 2020] [core:warn] [pid 1] AH00045: child process 37 still did not exit, sending a SIGTERM
[Thu Jan 23 06:00:12.078999 2020] [core:warn] [pid 1] AH00045: child process 38 still did not exit, sending a SIGTERM
[Thu Jan 23 06:00:13.080053 2020] [core:warn] [pid 1] AH00045: child process 17 still did not exit, sending a SIGTERM
[Thu Jan 23 06:00:13.080105 2020] [core:warn] [pid 1] AH00045: child process 18 still did not exit, sending a SIGTERM
[Thu Jan 23 06:00:13.080117 2020] [core:warn] [pid 1] AH00045: child process 19 still did not exit, sending a SIGTERM
[Thu Jan 23 06:00:13.080127 2020] [core:warn] [pid 1] AH00045: child process 20 still did not exit, sending a SIGTERM
[Thu Jan 23 06:00:13.080154 2020] [core:warn] [pid 1] AH00045: child process 21 still did not exit, sending a SIGTERM
[Thu Jan 23 06:00:13.080164 2020] [core:warn] [pid 1] AH00045: child process 34 still did not exit, sending a SIGTERM
[Thu Jan 23 06:00:13.080172 2020] [core:warn] [pid 1] AH00045: child process 35 still did not exit, sending a SIGTERM
[Thu Jan 23 06:00:13.080181 2020] [core:warn] [pid 1] AH00045: child process 36 still did not exit, sending a SIGTERM
[Thu Jan 23 06:00:13.080190 2020] [core:warn] [pid 1] AH00045: child process 37 still did not exit, sending a SIGTERM
[Thu Jan 23 06:00:13.080198 2020] [core:warn] [pid 1] AH00045: child process 38 still did not exit, sending a SIGTERM
[Thu Jan 23 06:00:14.080852 2020] [core:warn] [pid 1] AH00045: child process 17 still did not exit, sending a SIGTERM
[Thu Jan 23 06:00:14.080961 2020] [core:warn] [pid 1] AH00045: child process 18 still did not exit, sending a SIGTERM
[Thu Jan 23 06:00:14.080990 2020] [core:warn] [pid 1] AH00045: child process 19 still did not exit, sending a SIGTERM
[Thu Jan 23 06:00:14.081014 2020] [core:warn] [pid 1] AH00045: child process 20 still did not exit, sending a SIGTERM
[Thu Jan 23 06:00:14.081039 2020] [core:warn] [pid 1] AH00045: child process 21 still did not exit, sending a SIGTERM
[Thu Jan 23 06:00:14.081063 2020] [core:warn] [pid 1] AH00045: child process 34 still did not exit, sending a SIGTERM
[Thu Jan 23 06:00:14.081087 2020] [core:warn] [pid 1] AH00045: child process 35 still did not exit, sending a SIGTERM
[Thu Jan 23 06:00:14.081110 2020] [core:warn] [pid 1] AH00045: child process 36 still did not exit, sending a SIGTERM
[Thu Jan 23 06:00:14.081135 2020] [core:warn] [pid 1] AH00045: child process 37 still did not exit, sending a SIGTERM
[Thu Jan 23 06:00:14.081159 2020] [core:warn] [pid 1] AH00045: child process 38 still did not exit, sending a SIGTERM
